locationID,georeferenceVerificationStatus,georeferencedBy,georeferencedDate,georeferenceRemarks,geodeticDatum,georeferenceProtocol,georeferenceSources,decimalLongitude,decimalLatitude,coordinateUncertaintyInMeters,correctedUncertaintyRadiusCircularPolygonWKT,correctedUncertaintyPolygonWKT,dateImported
73768,corrected,nafamoso,2016-12-18 20:50:33,,,,,-124.355616,43.336946,7959,,,2021-04-22 12:37:04
73769,corrected,nafamoso,2016-12-18 20:42:25,,,,,-124.21789,43.366501,5606,,,2021-04-22 12:37:04
73770,corrected,nafamoso,2016-12-18 19:40:00,,,,,-124.337895,43.350944,602,,,2021-04-22 12:37:04
73771,corrected,nafamoso,2016-12-23 19:34:06,,,,,-123.19067,45.854834,210,,,2021-04-22 12:37:04
73772,corrected,nafamoso,2016-12-18 20:46:42,,,,,-124.408448,43.122619,3667,,,2021-04-22 12:37:04
73773,corrected,nafamoso,2016-12-18 20:01:27,not sure if this is right..,,,,-124.234002,43.337611,3036,,,2021-04-22 12:37:04
73774,corrected,nafamoso,2016-12-18 20:16:06,,,,,-124.345673,43.346222,301,,,2021-04-22 12:37:04
73775,corrected,nafamoso,2016-12-23 21:05:50,,,,,-124.310729,43.398082,15297,,,2021-04-22 12:37:04
73776,corrected,nafamoso,2016-12-18 19:55:23,,,,,-123.821447,46.189196,470,,,2021-04-22 12:37:04
73777,corrected,nafamoso,2016-12-18 19:58:21,,,,,-123.788102,46.194395,303,,,2021-04-22 12:37:04
73778,corrected,nafamoso,2016-12-18 20:49:15,,,,,-123.861532,46.183161,602,,,2021-04-22 12:37:04
73780,corrected,rbosnyak,2017-09-18 18:13:00,[Remarks: Plotted near railroad in Porter],,,,-123.310708,46.938986,3000,"POLYGON ((-123.314143637796 46.9658689778814, -123.317553089078 46.9655615405727, -123.32091036781 46.965051749298, -123.324189887352 46.9643434894898, -123.327366656271 46.9634421590646, -123.330416469528 46.9623546271197, -123.333316096621 46.9610891843722, -123.336043448548 46.9596554686814, -123.338577760219 46.9580644065688, -123.340899740607 46.9563281202697, -123.342991721514 46.9544598372595, -123.344837791931 46.9524737891814, -123.346423918815 46.9503851031425, -123.347738053383 46.9482096862208, -123.348770222118 46.9459641040707, -123.34951260183 46.9436654545629, -123.349959578208 46.9413312374277, -123.350107787469 46.9389792209006, -123.3499561408 46.9366273063926, -123.349505831458 46.9342933922144, -123.348760324497 46.9319952373968, -123.347725329246 46.9297503266388, -123.346408754779 46.9275757374114, -123.344820648746 46.92548801022, -123.342973120068 46.9235030230084, -123.340880246094 46.92163587065, -123.338557964971 46.9199007504335, -123.336023954033 46.9183108544037, -123.33329749517 46.9168782693649, -123.330399326365 46.9156138874557, -123.327351492247 46.9145273143617, -123.324177163221 46.9136268116347, -123.320900470191 46.9129192232225, -123.317546318706 46.9124099266411, -123.314140200387 46.9121027922917, -123.310708 46.9120001541853, -123.307275799613 46.9121027922917, -123.303869681294 46.9124099266411, -123.300515529809 46.9129192232225, -123.297238836779 46.9136268116347, -123.294064507753 46.9145273143616, -123.291016673635 46.9156138874557, -123.28811850483 46.9168782693649, -123.285392045967 46.9183108544037, -123.282858035029 46.9199007504335, -123.280535753906 46.92163587065, -123.278442879932 46.9235030230084, -123.276595351254 46.92548801022, -123.275007245221 46.9275757374114, -123.273690670754 46.9297503266388, -123.272655675503 46.9319952373968, -123.271910168542 46.9342933922144, -123.2714598592 46.9366273063926, -123.271308212531 46.9389792209006, -123.271456421792 46.9413312374277, -123.27190339817 46.9436654545629, -123.272645777882 46.9459641040707, -123.273677946617 46.9482096862208, -123.274992081185 46.9503851031425, -123.276578208069 46.9524737891814, -123.278424278486 46.9544598372595, -123.280516259393 46.9563281202697, -123.282838239781 46.9580644065688, -123.285372551452 46.9596554686814, -123.288099903379 46.9610891843722, -123.290999530472 46.9623546271197, -123.294049343729 46.9634421590646, -123.297226112648 46.9643434894898, -123.30050563219 46.965051749298, -123.303862910922 46.9655615405727, -123.307272362205 46.9658689778814, -123.310708 46.9659717180075, -123.314143637796 46.9658689778814))",,2021-04-22 12:37:04
73784,corrected,nafamoso,2016-12-18 20:30:15,,,,,-123.302345,46.012817,1368,,,2021-04-22 12:37:04
73791,corrected,nafamoso,2016-12-23 19:45:47,,,,,-123.594849,45.894625,6033,,,2021-04-22 12:37:04
73800,corrected,nafamoso,2016-12-18 20:38:39,,,,,-123.417809,45.966614,1025,,,2021-04-22 12:37:04
73807,corrected,nafamoso,2016-12-18 20:49:47,,,,,-123.450378,43.263755,6033,,,2021-04-22 12:37:04
73808,corrected,nafamoso,2016-12-19 22:40:36,,,,,-123.029582,44.046976,910,,,2021-04-22 12:37:04
73809,corrected,nafamoso,2016-12-18 20:40:18,,,,,-123.022029,44.046236,8513,,,2021-04-22 12:37:04
73811,corrected,nafamoso,2016-12-23 19:16:56,,,,,-124.389295,43.320488,2364,,,2021-04-22 12:37:04
73812,corrected,nafamoso,2016-12-18 20:26:59,,,,,-124.408105,43.118998,3522,,,2021-04-22 12:37:04
73813,corrected,nafamoso,2016-12-19 22:39:08,,,,,-124.408448,43.108133,3984,,,2021-04-22 12:37:04
74602,corrected,rbosnyak,2017-10-09 17:54:00,[Remarks: Plotted at Vesta],,,,-123.588772,46.833154,3000,"POLYGON ((-123.592200881167 46.8600374774227, -123.595603627466 46.8597300349735, -123.598954304105 46.8592202351601, -123.602227374892 46.8585119634578, -123.605397897656 46.8576106178441, -123.608441715052 46.8565230674959, -123.611335642245 46.8552576031451, -123.614057633863 46.8538238629322, -123.6165869656 46.8522327734407, -123.618904384348 46.8504964570649, -123.620992256607 46.84862814146, -123.622834702579 46.8466420584692, -123.62441771671 46.8445533354207, -123.62572927378 46.8423778796335, -123.626759419732 46.8401322570231, -123.627500346586 46.8378335657398, -123.627946450889 46.8354993058108, -123.628094375279 46.8331472457849, -123.627943032892 46.8307952873997, -123.627493614446 46.8284613293044, -123.626749578001 46.8261631308768, -123.625716621494 46.8239181771689, -123.624402638302 46.8217435460068, -123.622817656198 46.8196557782501, -123.620973760199 46.817670752192, -123.618884999917 46.8158035630461, -123.616567282131 46.8140684084288, -123.614038249429 46.812478480696, -123.611317145832 46.8110458669424, -123.608424668692 46.8097814594965, -123.60538281926 46.8086948644436, -123.602214722612 46.807794343459, -123.598944462376 46.807086740663, -123.595596895325 46.8065774337084, -123.592197463169 46.8062702930952, -123.588772 46.8061676528942, -123.585346536831 46.8062702930952, -123.581947104675 46.8065774337084, -123.578599537625 46.807086740663, -123.575329277388 46.807794343459, -123.57216118074 46.8086948644436, -123.569119331308 46.8097814594965, -123.566226854168 46.8110458669424, -123.563505750571 46.812478480696, -123.560976717869 46.8140684084288, -123.558659000083 46.8158035630461, -123.556570239801 46.817670752192, -123.554726343802 46.8196557782501, -123.553141361698 46.8217435460068, -123.551827378506 46.8239181771689, -123.550794421999 46.8261631308768, -123.550050385554 46.8284613293044, -123.549600967108 46.8307952873997, -123.549449624721 46.8331472457849, -123.549597549111 46.8354993058108, -123.550043653414 46.8378335657398, -123.550784580268 46.8401322570231, -123.55181472622 46.8423778796335, -123.55312628329 46.8445533354207, -123.554709297422 46.8466420584692, -123.556551743393 46.84862814146, -123.558639615652 46.8504964570649, -123.5609570344 46.8522327734407, -123.563486366137 46.8538238629322, -123.566208357755 46.8552576031451, -123.569102284948 46.8565230674959, -123.572146102344 46.8576106178441, -123.575316625108 46.8585119634578, -123.578589695895 46.8592202351601, -123.581940372534 46.8597300349735, -123.585343118833 46.8600374774227, -123.588772 46.8601402192651, -123.592200881167 46.8600374774227))",,2021-04-22 12:37:04
74712,corrected,rbosnyak,2017-10-30 18:25:00,[Remarks: Plotted at San Juan Islands],,,,-122.966667,48.583333,40000,"POLYGON ((-123.014255576103 48.9416500935414, -123.061474194398 48.9375253440982, -123.107955955746 48.9306863927482, -123.153340047216 48.9211863768303, -123.197274707865 48.9090990733736, -123.239420103148 48.8945182913653, -123.279451079808 48.8775571009733, -123.31705977498 48.858346907431, -123.351958055528 48.8370363787447, -123.383879766198 48.8137902376978, -123.412582767991 48.7887879297814, -123.437850751158 48.7622221796641, -123.459494810299 48.7342974496221, -123.477354772174 48.7052283139741, -123.491300269929 48.6752377640162, -123.501231560385 48.6445554582189, -123.507080083917 48.6134159325543, -123.50880876903 48.5820567857701, -123.506412086189 48.5507168542288, -123.49991585755 48.5196343906071, -123.489376831145 48.4890452603105, -123.474882029639 48.4591811689239, -123.456547885084 48.4302679334008, -123.434519172134 48.4025238090093, -123.408967752982 48.3761578833197, -123.380091147798 48.3513685477477, -123.348110944834 48.3283420563645, -123.313271064502 48.3072511808769, -123.275835891749 48.2882539698578, -123.236088290974 48.2714926194882, -123.194327517522 48.25709246226, -123.150867039554 48.2451610792857, -123.106032283813 48.2357875410686, -123.060158318513 48.2290417808139, -123.013587486297 48.2249741035923, -122.966667 48.2236148339222, -122.919746513703 48.2249741035923, -122.873175681487 48.2290417808139, -122.827301716187 48.2357875410686, -122.782466960446 48.2451610792857, -122.739006482478 48.25709246226, -122.697245709026 48.2714926194882, -122.657498108251 48.2882539698578, -122.620062935498 48.3072511808769, -122.585223055166 48.3283420563645, -122.553242852202 48.3513685477477, -122.524366247018 48.3761578833197, -122.498814827866 48.4025238090093, -122.476786114916 48.4302679334008, -122.458451970361 48.4591811689239, -122.443957168855 48.4890452603105, -122.43341814245 48.5196343906071, -122.426921913811 48.5507168542288, -122.42452523097 48.5820567857701, -122.426253916083 48.6134159325543, -122.432102439615 48.6445554582189, -122.442033730071 48.6752377640162, -122.455979227826 48.7052283139741, -122.473839189701 48.7342974496221, -122.495483248842 48.7622221796641, -122.520751232009 48.7887879297814, -122.549454233802 48.8137902376978, -122.581375944472 48.8370363787447, -122.61627422502 48.858346907431, -122.653882920192 48.8775571009733, -122.693913896852 48.8945182913653, -122.736059292135 48.9090990733736, -122.779993952784 48.9211863768303, -122.825378044254 48.9306863927482, -122.871859805602 48.9375253440982, -122.919078423897 48.9416500935414, -122.966667 48.9430285819894, -123.014255576103 48.9416500935414))",,2021-04-22 12:37:04
74713,corrected,rbosnyak,2017-11-30 18:14:00,[Remarks: Plotted according to TRS information],,,,-124.402423,47.749311,1000,"POLYGON ((-124.4035854904 47.7582707450789, -124.404739128987 47.7581683137177, -124.40587513145 47.7579984616174, -124.406984847967 47.7577624820914, -124.408059829159 47.7574621719546, -124.409091890509 47.7570998178252, -124.410073174757 47.7566781786924, -124.410996211782 47.7562004648822, -124.411853975516 47.755670313583, -124.412639941192 47.7550917632235, -124.413348121278 47.754469214474, -124.413973130009 47.7538074086148, -124.414510212618 47.753111383769, -124.414955284202 47.7523864383543, -124.415304960724 47.75163809072, -124.415556584672 47.7508720371171, -124.41570824517 47.7500941083196, -124.415758792397 47.7493102252292, -124.4157078462 47.7485263538017, -124.415555798854 47.7477484596386, -124.415303811936 47.7469824625893, -124.414953807348 47.7462341917092, -124.414508452572 47.7455093409174, -124.413971140249 47.7448134256881, -124.413345962263 47.7441517411083, -124.412637678521 47.743529321616, -124.411851677946 47.742950904561, -124.410993949116 47.7424208865693, -124.410071015746 47.7419433020164, -124.409089900753 47.741521784163, -124.408058069116 47.7411595396503, -124.406983371115 47.7408593241368, -124.405873982663 47.7406234213654, -124.40473834317 47.7404536258189, -124.40358509143 47.7403512290922, -124.402423 47.7403170100859, -124.40126090857 47.7403512290922, -124.40010765683 47.7404536258189, -124.398972017337 47.7406234213654, -124.397862628885 47.7408593241368, -124.396787930885 47.7411595396503, -124.395756099247 47.741521784163, -124.394774984254 47.7419433020164, -124.393852050884 47.7424208865694, -124.392994322054 47.742950904561, -124.39220832148 47.743529321616, -124.391500037737 47.7441517411083, -124.390874859751 47.7448134256881, -124.390337547428 47.7455093409174, -124.389892192652 47.7462341917092, -124.389542188064 47.7469824625893, -124.389290201146 47.7477484596386, -124.3891381538 47.7485263538017, -124.389087207603 47.7493102252292, -124.38913775483 47.7500941083196, -124.389289415328 47.7508720371171, -124.389541039276 47.75163809072, -124.389890715798 47.7523864383543, -124.390335787382 47.753111383769, -124.390872869991 47.7538074086148, -124.391497878722 47.754469214474, -124.392206058808 47.7550917632235, -124.392992024484 47.755670313583, -124.393849788218 47.7562004648822, -124.394772825243 47.7566781786924, -124.395754109491 47.7570998178252, -124.396786170841 47.7574621719546, -124.397861152033 47.7577624820914, -124.39897086855 47.7579984616174, -124.400106871013 47.7581683137177, -124.4012605096 47.7582707450789, -124.402423 47.7583049757482, -124.4035854904 47.7582707450789))",,2021-04-22 12:37:04
74714,corrected,rbosnyak,2017-10-31 14:19:00,[Remarks: Plotted according to TRS information],,,,-123.484006,46.292771,1000,"POLYGON ((-123.485137288109 46.3017330352507, -123.486259962222 46.3016305786028, -123.487365474022 46.301460684547, -123.488445406055 46.3012246466796, -123.489491535902 46.3009242622109, -123.490495898866 46.3005618182659, -123.491450848683 46.3001400744504, -123.492349115792 46.2996622418148, -123.493183862726 46.2991319583765, -123.493948736183 46.2985532613875, -123.49463791938 46.2979305584879, -123.495246161569 46.2972685865389, -123.495768838387 46.2965723865661, -123.496201974369 46.2958472582574, -123.496542276072 46.2950987213006, -123.496787157052 46.2943324733439, -123.49693475744 46.2935543466085, -123.496983957984 46.2927702634827, -123.49693438844 46.2919861914382, -123.496786430263 46.2912080976101, -123.496541213578 46.2904419033869, -123.496200608453 46.2896934393569, -123.495767210553 46.2889684009527, -123.495244321277 46.2882723051302, -123.494635922545 46.2876104484129, -123.493946643486 46.2869878683225, -123.493181737744 46.2864092979933, -123.492347023093 46.2858791412152, -123.491448851852 46.2854014313915, -123.490494058576 46.284979802808, -123.489489908069 46.2846174630137, -123.488444040141 46.2843171684499, -123.48736441153 46.2840812035098, -123.486259235434 46.2839113631877, -123.485136919109 46.2838089394473, -123.484006 46.2837747114117, -123.482875080891 46.2838089394473, -123.481752764566 46.2839113631877, -123.48064758847 46.2840812035098, -123.479567959859 46.2843171684499, -123.478522091931 46.2846174630137, -123.477517941424 46.284979802808, -123.476563148148 46.2854014313915, -123.475664976907 46.2858791412152, -123.474830262256 46.2864092979933, -123.474065356514 46.2869878683225, -123.473376077455 46.2876104484129, -123.472767678723 46.2882723051302, -123.472244789447 46.2889684009527, -123.471811391547 46.2896934393569, -123.471470786422 46.2904419033869, -123.471225569737 46.2912080976101, -123.47107761156 46.2919861914382, -123.471028042016 46.2927702634827, -123.47107724256 46.2935543466085, -123.471224842949 46.2943324733439, -123.471469723928 46.2950987213006, -123.471810025631 46.2958472582574, -123.472243161613 46.2965723865661, -123.472765838431 46.2972685865389, -123.47337408062 46.2979305584879, -123.474063263817 46.2985532613875, -123.474828137274 46.2991319583765, -123.475662884208 46.2996622418148, -123.476561151317 46.3001400744504, -123.477516101134 46.3005618182659, -123.478520464098 46.3009242622109, -123.479566593945 46.3012246466796, -123.480646525978 46.301460684547, -123.481752037778 46.3016305786028, -123.482874711891 46.3017330352507, -123.484006 46.3017672743678, -123.485137288109 46.3017330352507))",,2021-04-22 12:37:04
