locationID,decimalLongitude_x,decimalLatitude_x,coordinateUncertaintyInMeters,continent,country,stateProvince,county,locality ,georeferenceRemarks
68670,-120.329078,36.089737,550,North America,USA,California,Fresno,"Coalinga District, Upper Etchegoin",Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
68671,-120.167971,36.061749,550,North America,USA,California,Fresno,Upper Etchegoin,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
68672,-120.32124,36.000687,270,North America,USA,California,Fresno,15' above A ,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
68675,-120.392654,36.111252,550,North America,USA,California,Fresno,From Pectunculus Beds,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
68680,-120.154596,36.058151,969,North America,USA,California,Fresno,,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
68682,-120.309002,36.144127,969,North America,USA,California,Fresno,N of Jacalitos Ck ,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
68698,-120.321201,36.026058,270,North America,USA,California,Fresno,,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
68700,-120.150152,36.076275,550,North America,USA,California,Fresno,"N end of Kettleman Hills, Upper Etchegoin",Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
68707,-120.435603,36.034267,550,North America,USA,California,Fresno,Jacalitos Ck  ,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
68710,-120.384001,36.082661,550,North America,USA,California,Fresno,"Haunted Hollow, Upper Etchegoin",Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
68715,-120.329078,36.089737,550,North America,USA,California,Fresno,Coalinga,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
68740,-120.248504,36.040016,550,North America,USA,California,Fresno,,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
68741,-120.125754,35.933228,270,North America,USA,California,Fresno,,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
68745,-122.913242,48.76205,2900,North America,USA,Washington,,"Strait of Georgia; San Juan Islands, SE  SW? side of Sucia Island CAS Loc 228",[Remarks: Plotted at Sucia Island]
68746,-120.098737,36.034641,270,North America,USA,California,Fresno,"NE1/4 post

",Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
68748,-119.839494,35.439144,270,North America,USA,California,Kings,,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
68752,-120.018112,35.741898,1800,North America,USA,California,Kern,"Devil's Dune District, Lower Miocene",Uncertainty of 1800 meters based on GeoLocate error measurement for half of two sections.
68759,-120.142385,35.428951,550,North America,USA,California,San Luis Obispo,Near bend in Carnaza Creek,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
68762,-120.526658,35.92672,270,North America,USA,California,San Luis Obispo,,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
68763,-119.71264,34.49444,,North America,USA,California,Santa Barbara,Santa Ynez Range,Based on SANTA YNEZ MOUNTAINS
68764,-120.4074,34.8359,2500,North America,USA,California,Santa Barbara,Orcutt Fields,
68765,-119.76997,34.45196,,North America,USA,California,Santa Barbara,"Fernando Sea Urchin Zone, SW of Carreaga",
68768,-119.71264,34.49444,,North America,USA,California,Santa Barbara ,"Santa Ynez Mountains, on the divide between the western branch of Agua Caliente Creek and the most eastern branch of Hollister Creek, just N of the grant line",Based on SANTA YNEZ MOUNTAINS
68769,-119.71264,34.49444,,North America,USA,California,Santa Barbara,Santa Ynez Mountains,Based on SANTA YNEZ MOUNTAINS
68775,-120.7088,36.99245,,North America,USA,California,Ventura,I Machado Brito,Based on BRITO
68780,-119.0176,34.33333,,North America,USA,California,Ventura,South Mountain,Based on SOUTH MOUNTAIN
68781,-119.03705,34.25389,,North America,USA,California,Ventura,Camarillo Hills,Based on CAMARILLO HILLS
68783,-118.69287,34.29806,,North America,USA,California,Ventura,Las Llajas Canyon ,Based on LAS LLAJAS CANYON
68784,-118.50592,34.36417,,North America,USA,California,Los Angeles,"Elsmore Canyon, Newhall ",Based on ELSMERE CANYON
68785,-117.83333,33.5,,North America,USA,California,Los Angeles,New Port Beach,Based on (g1)Newport Beach
68789,-120.887489,36.017895,270,North America,USA,California,Kern ,,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
68814,-121.018847,36.103542,969,North America,USA,California,Monterey,"Salinas Valley, 101 S off of San Lucas, 1 mile off of  198, outcrop on hillside protruding",Section 19 assumed based on description. Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
68815,-123.815108,46.276476,2000,North America,USA,Washington,Knappton,,[Remarks: Plotted at Knappton]
68819,-122.611559,40.468074,2600,North America,USA,California,Shasta,"Plicatula Beds, Eagle Creek",Uncertainty radius encompasses entire creek.
68842,-119.71264,34.49444,,North America,USA,California,Santa Barbara,"Vicinity of Canada de Cojo, SW Santa Ynez Mnts ",Based on SANTA YNEZ MOUNTAINS
68843,-120.3113,34.48901,,North America,USA,California,Santa Barbara,"Divide on E side of Canada de Santa Anita, about 3,500 ft S 44 degrees E from big bend of Santa Anita ",Based on CANADA DE SANTA ANITA AT SANTA ANITA
68844,-123.803387,46.999814,10000,North America,USA,Washington,Grays Harbor,Wishkah River ,[Remarks: Could only georeference to Wishkah River. Plot according to GeoLocate]
68863,-120.327363,36.289154,969,North America,USA,California,Fresno,15 mi from Coalinga,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
68888,-118.69287,34.29806,,North America,USA,California,Ventura,"Top of conglomerate ridge at mouth of Las Llajas Canyon, S side, S 81 degrees E of Marrland Country Club, 198 N, 122 E of benchmark at Santa Susana Quadrangle ",Based on LAS LLAJAS CANYON
68889,-122.086642,37.136711,969,North America,USA,California,Santa Cruz,"road cut on side of Los Gatos Road, 24 miles NE of town of Boulder Creek  ",Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
68915,-118.291,33.735,,North America,USA,California,Los Angeles,"San Pedro, 3rd Terrace, near the corner of 15th St and Leland St",Based on (g1)San Pedro
68926,-122.021883,37.093147,270,North America,USA,California,Santa Cruz,,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
68956,-120.705058,36.695866,60,North America,USA,California,Fresno,"center E flank of Panoche Hills: 2,000' N and 500' E of the SW corner of Sec. 19",Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
68962,-120.382805,36.334457,969,North America,USA,California,Fresno,"Domengine Creek; about 1/2 mile NW of Schenck Loc #297 (Loc #297 = Domengine sandstone, T18S, R 15E MDM, in the N central part of the SE1/4 SE1/4 SW1/4 Sec. 29, stratigraphically 2 ft above conglomerate described by BL Clark at base of Domengine) and the same stratigraphic position   ",Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
68967,-120.775097,36.512558,550,North America,USA,California,San Benito,"Griswold Hills 6 mi S, 67 degrees E from Buck Peak Highest hill in the NW1/4 Sec. 28",Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
69097,-120.930118,35.73061,550,North America,USA,California,San Luis Obispo,,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
69122,-123.788852,46.276491,5000,North America,USA,Washington,Knappton,2 km E of Knappton,[Remarks: Plotted approximately 2 km E of Knappton according to GeoLocate]
69220,-118.574892,34.129169,550,North America,USA,California,Los Angeles,Garapito Creek,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
69221,-118.5075,34.00194,,North America,USA,California,Los Angeles,"Dry Canyon 2 miles; S Calabasas, Santa Monica Mountains",Based on (g1)Santa Monica
69228,-120.334768,35.442261,270,North America,USA,California,San Luis Obispo,Cammati Creek ,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
69229,-120.27425,35.397938,270,North America,USA,California,San Luis Obispo,,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
69236,-122.857872,38.511443,800,North America,USA,California,Sonoma,"Wilson Ranch, S.W. of Windsor West Creek; Russian River Valley",Interpreted to be Wilson Grove locality. Marker set to centerpoint of other known Wilson Grove localities along E bank of Russian River. Uncertainty radius encompasses surrounding fossiliferous area.
69248,-122.554524,40.444138,6000,North America,USA,California,Shasta,Lower N Fork I Cottonwood Creek,Uncertainty radius encompasses entire creek.
69252,-122.850778,38.486409,650,North America,USA,California,Sonoma,"N side of River Road, 0.2 mi N of Trenton and 0.3 mi E of intersection of River Road and Trenton-Healdsburg Road",Interpreted to be a Trenton roadcut locality. Marker placed in middle of roadcut and uncertainty radius encompasses entire roadcut.
69253,-123.006708,44.686819,838,North America,USA,Oregon,Linn, at junction of two forks of Santiam River,
69254,-123.078544,44.051686,368,North America,USA,Oregon,Lane,Eugene; foot of Kincaid St. in river bed.,where Kincaid St. would be in the river
69255,-123.067225,44.04104,63,North America,USA,Oregon,Lane,"Eugene: 17th St, between Moss & Columbia.",
69256,-123.098143,44.030958,3036,North America,USA,Oregon,Lane,Eugene: College Hill,
69257,-123.1143,44.0198,1797,North America,USA,Oregon,Lane,3 mi SW on ridge W of Spencer Butte,used TRS
69258,-123.135162,44.93234,3510,North America,USA,Oregon,Polk,"Just N of highway, 3/4 mi W of Eola",
69259,-123.075064,45.849706,487,North America,USA,Oregon,Columbia,Pittsburg Bluff,
69260,-124.05345,44.636784,6971,North America,USA,Oregon,Lincoln,near Newport (exact locality unknown),
69261,-123.837646,46.189163,69,North America,USA,Oregon,Clatsop ,"at 5th & Commercial Streets, Astoria",
69262,-124.076506,44.675116,1211,North America,USA,Oregon,Lincoln ,Yaquina Head,
69263,-123.821037,46.184989,60,North America,USA,Oregon,Clatsop ,"foot of 19th Street, Astoria",
69269,-123.024342,45.856571,8540,North America,USA,Oregon,Columbia,10 miles northwest of Scrappoose,
69270,-123.206551,46.103066,1793,North America,USA,Oregon,Columbia,near Clatskanie,
69273,-123.069388,45.845462,564,North America,USA,Oregon,Columbia,Pittsburg Bluff sandstone,
69274,-123.206786,46.072265,4968,North America,USA,Oregon,Columbia,,
69306,-120.07987,34.61443,,North America,USA,California,Santa barbara,Santa Ynez,Based on SANTA YNEZ
69357,-123.179128,45.856461,663,North America,USA,Oregon,Columbia,RR cut in Oregon American Lumber Co yards just S of hwy In eastern part of town limits of Vernonid ,
69365,-118.33591,33.74724,,North America,USA,California,Los Angeles,"Palos Verdes hills, 20 mi S of Los Angeles, and 2 mi S of Lomita The rock exposed is a fine-grained, soft coquina, composed of broken shells of gastropods and pelecypods and beds of foraminifera and glauconite",Based on PALOS VERDES HILLS
69393,-122.320792,38.820456,2500,North America,USA,California,Napa,Knoxville 75' Quadrangle Foley Canyon,"Marker placed in the midpoint of Foley Canyon near Knoxville, Napa County. Uncertainty radius encompasses entire canyon."
69417,-120.684366,36.610416,60,North America,USA,California,Fresno,"road cut in Lodo Formation, overlying Moreno shale, 100 feet north of the middle of the south line of Sec. 20, opposite the junction of Panoche & Silver Creeks ",Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
69540,-118.291,33.735,,North America,USA,California,Los Angeles,Crawfish George's ,Based on (g1)San Pedro
69546,-117.91756,33.99973,,North America,USA,California,los angeles,"1 mi E of Chandler Wells, Puente Hills",Based on PUENTE HILLS
69547,-119.13727,34.43946,,North America,USA,California,Ventura,"N. side of Sisar Valley, N of the starte oil wells.",
69551,-120.45794,34.63915,,North America,USA,California,Santa Barbara,4 mi S of Lompoc,Based on LOMPOC
69554,-118.24366,34.05223,,North America,USA,California,Los Angeles,"Third Moon Beach at about 2000 ft from the lighthouse at Pt Firmin, SW of San Pedro Matrix of hard volcanic material overlying sandstone which is readily cleavable labels say sea beach but publication says moon beach",
69556,-122.18775,37.83159,,North America,USA,California,Los Angeles,"Brown's Canyon, Sierra Santa Monica  4 mi N of Soldiers Home ",Based on CANYON
69567,-122.965623,46.398003,1300,North America,USA,Washington,Lewis,At a ledge just above the junction of Olequa and Stillwater creeks at Vader  ,[Remarks: Plotted at junction of Olequa Creek and Stillwater Creek]
69569,-122.090883,47.875017,5000,North America,USA,Washington,Snohomish,"Railroad cuts 1 mi N of Cathcart Station, along Northern Pacific Railway  At Fiddler Bluff ",[Remarks: Plotted at Fiddler's Bluff outside of Cathcart]
69570,-123.019867,46.213195,1000,North America,USA,Washington,Cowlitz,On Coal Creek at large falls about 1/2 mi below the schoolhouse,[Remarks: Plotted approximately 1/2 mile S of schoolhouse on Coal Creek according to Lat/Long information from UWBM 346]
69571,-123.019309,46.2156,1000,North America,USA,Washington,Cowlitz,In Coal Creek 1 mi N from Inman-Poulsen Logging Co Store In brackish water shales ,[Remarks: Plotted approximately 1 mile N of Inman-Poulsen Logging Co Store]
69573,-123.319276,46.94572,1000,North America,USA,Washington,Grays Harbor,"In bluff, N side of Chehalis River, 2,240 feet W of Porter Station along Northern Pacific Railway track ",[Remarks: Plotted according to Lat/Long information from UWBM 90]
69574,-123.310708,46.938986,3000,North America,USA,Washington,Grays Harbor,Bluff at Porter Station in Northern Pacific Railroad cut (UW Loc 160),[Remarks: Plotted near railroad in Porter]
69576,-123.585719,46.930009,2000,North America,USA,Washington,Grays Harbor,"E branch of Clemons logging road, S of Montesano",[Remarks: Plotted on Clemons logging road according to Lat/Long information from UWBM B1519]
69579,-122.032619,47.530101,5500,North America,USA,Washington,King,King coal mine north of Issaquah,[Remarks: Unable to locate coal mine. Plotted at Issaquah according to GeoLocate]
69581,-122.931119,46.409015,1000,North America,USA,Washington,Cowlitz,"W bank and cliff of Cowlitz River, 1,000' below bend and below locality 233 (UW Loc 232)  Also given as: N bank of Cowlitz River 15 mi E of Vader",[Remarks: Plotted according to UWBM 232 Lat/Long information]
69582,-123.266013,46.291614,1000,North America,USA,Washington,Wahkiakum,"In W bank of Alochaman River, 400' S of locality 53 (UW Loc 54)  Also given as near the head of the A River in T9N,R5W, Sec.2",[Remarks: Plotted according to TRS information]
69583,-123.254975,46.853228,2000,North America,USA,Washington,Grays Harbor,"Oakville Quarry, in sandstone overlying basalt, 1 mi W of Oakville, on Northern Pacific railroad track (UW Loc 169)",[Remarks: Plotted approximately 1 mile W of Oakville along Northern Pacific Railway. UW 169 Lat/Long information does not seem to follow this locality description]
69584,-123.042,46.2341,1000,North America,USA,Washington,Cowlitz,"About 6 to 6.5 mi up Coal Creek, just above where small creek enters on E side, at old Inman-Poulsen Camp",[Remarks: Plotted at Inman-Poulsen camp according to UWBM 243 Lat/Long information]
69586,-123.453474,47.02362,6000,North America,USA,Washington,Chehalis,2 mi NE of Satsop,[Remarks: Plotted approximately 2 miles NE of Satsop according to GeoLocate]
69587,-123.483333,47.033333,1000,North America,USA,Washington,Grays Harbor,Vance logging road at old milepost in coarse-grained sandstone,[Remarks: Plotted according to Lat/Long information from UCMP D1844]
69588,-122.47902,47.583709,600,North America,USA,Washington,Kitsap,"N side of Restoration Point, opposite Seattle, in marine sandstones ",[Remarks: Plotted at Restoration Point]
69589,-123.582758,46.930038,2000,North America,USA,Washington,Grays Harbor,E branch of Clemons logging  road in eastern 1/2 of Sec. 29,[Remarks: Plotted in eastern half of section 29 by Clemons logging road]
69590,-122.002302,47.550568,5500,North America,USA,Washington,King,2 mi NE of Issaquah In basal Miocene overlying Puget (EOCENE) sandstones ,[Remarks: Plotted approximately 2 miles NE of center of Issaquah]
69593,-123.238958,46.070172,1383,North America,USA,Oregon,Columbia,2.5 mi. SW of Clatskanie.,
69594,-123.000365,45.786715,740,North America,USA,Oregon,Columbia,Approx 10 mi NW of Scappoose,"georeferenced to the center of the TRS listed. the section is only 6.5 miles NW of Scappoose, but the township and range is 10 miles..."
69595,-123.070397,45.844849,1363,North America,USA,Oregon,Columbia,"Pittsburg Bluff, Nehalem River",
69597,-124.067923,44.682357,1149,North America,USA,Oregon,Lincoln ,1/2 mi. N of Yaquina Head.,
69598,-123.237651,45.712513,500,North America,USA,Oregon,,Bluffs at W end of railroad tunnel about 3 mi. SE of Timber. Label also says Nehalem River.,
69601,-120.405949,36.077835,60,North America,USA,California,,SE of Alcalde,Standard uncertainty of 60 meters based on GeoLocate error measurement for the center of one quarter section.
69605,-120.13558,35.350391,270,North America,USA,California,San Luis Obispo,On the top of a prominent ridge 1 mi E of the San Juan River ,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
69607,-120.133131,35.392109,550,North America,USA,California,San Luis Obispo,In S bank of small cree,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
69612,-118.71676,34.22445,,North America,USA,California,Ventura,Simi Hills,Based on SIMI HILLS
69614,-120.226111,36.08696,969,North America,USA,California,Fresno,"Kreyenhagen Hills, Coalinga district",Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
69620,-118.78093,34.20445,,North America,USA,California,Ventura,3 mi. NE of Simi Peak,Based on SIMI PEAK
69622,-119.09594,34.31274,,North America,USA,California,Ventura,"Topo Canyon, near Modelo, Santa Clara River Valley",Based on (g1)Santa Clara River->snapped to Santa Clara River
69624,-120.26204,36.057728,969,North America,USA,California,Fresno,Kreyenhagen Ranch,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
69627,-120.426808,36.089058,969,North America,USA,California,Fresno,Coalinga District,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
69628,-118.13333,33.68333,,North America,USA,California,Los Angeles,"Signal Hill, Long Beach ",Based on (g1)Long Beach
69629,-122.610261,38.910455,4616,North America,USA,California,Lake,Lower Lake,"Interpreted to be a Lower Lake locality. Marker placed in center of Lower Lake, Lake County. Uncertainty radius encompasses surrounding area."
69631,-119.70209,34.424,,North America,USA,California,Santa Barbara,SE of Carreaga,
69633,-119.13906,34.37049,,North America,USA,California,Ventura,Near Old McCray wells,
69816,-123.96508,48.164448,500,North America,USA,Washington,Clallam,1/2 mi W of Twin River UW loc 258,Georeferencing location taken from UWBM 258.
69916,-123.278954,46.968055,1000,North America,USA,Washington,Grays Harbor,At old dam on Porter Creek about 25 mi above its junction with Chehalis River UW Loc 364,[Remarks: Plotted at old dam approximately 2.5* miles from junction of Porter Creek and Chehalis River according to Lat/Long information from UWBM 364]
69917,-123.284343,46.90195,1000,North America,USA,Washington,Grays Harbor,On Gibson Creek a few hundred feet up from the Northern Pacific RR crossing (UW Loc 367) Weaver adds: About 3 mi SE of Porter,[Remarks: Plotted according to Lat/Long information from UWBM 367]
69919,-122.189472,40.667427,270,North America,USA,California,Shasta,"In the SW corner of the SE1/4 Sec. 34, T 33 N, R 3 W, MDM ",Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
69931,-120.45794,34.63915,,North America,USA,California,Santa Barbara,Lompoc (Sierra Santa Ynez) in diatomaceous shale,Based on LOMPOC
69932,-121.65191,39.25045,,North America,USA,California,Los Angeles,Sunset Bluff near Broadway Tunnel OR Third Street Tunnel,Based on SUNSET
69968,-117.58033,33.76863,,North America,USA,California,Orange,Loc C-4 Between Bedford Peak Pleasents Peak ,Based on BEDFORD PEAK
70001,-118.23952,34.06779,,North America,USA,California,Los Angeles,"No 1000 Chavez Ravine Rd., Puente division",Based on CHAVEZ RAVINE
70011,-118.5075,34.00194,,North America,USA,California,Los Angeles,"Moore's Canon in Sierra Santa Monica, 4 mi N of Soldier's Home & 10 mi NE of Santa Monica
",Based on (g1)Santa Monica
70061,-123.175934,42.959155,969,North America,USA,Oregon,Douglas,434'  above 3rd conglomerate on W side of South Umpqua river,
70128,-119.71264,34.49444,,North America,USA,California,Santa Barbara,"Western Santa Ynez Mts, on crest of first main ridge W of Canada el Bulito, about 300' N of basal Sespe sandstone which overlies this siltstone, of about  1500' N of top of uppermost sandstone (Vaqueros) of this area Locality is at SW of S in Nuestra (sheet F-11, Loc F-27) ",Based on SANTA YNEZ MOUNTAINS
70129,-120.04496,34.46265,,North America,USA,California,Santa Barbara,Narrow gorge of E branch of Canada del Corral ,
70132,-120.13795,34.54237,,North America,USA,California,Santa Barbara,2 1/4 mi S of Buelton on divide E of Nojoqui Creek,Based on NOJOQUI CREEK->snapped to Nojoqui Creek
70133,-120.29825,34.52474,,North America,USA,California,Santa Barbara,Hills opposite (S) junction of Yridisis Creek with El Jaro Creek,Based on YRIDISIS CREEK->snapped to El Jaro Creek
70135,-119.97208,34.44555,,North America,USA,California,Santa Barbara,Ridge between Las Varas Canyon and Dos Pueblos Canyon on spur just W of trail ,Based on LAS VARAS CANYON
70138,-120.13795,34.54237,,North America,USA,California,Santa Barbara,"Nojoqui Creek area: On W side of Nojoqui Creek, 1,675 ft N 2 degrees W from the confluence of Nojoqui Creek and its main tributary from the SE, 6,400 ft N of fork of old and new highways, 10,400 ft S 82 degrees from Hill 1921. Outcrop behind upper tank of Live Oak Dairy.",Based on NOJOQUI CREEK->snapped to Nojoqui Creek
70139,-119.97208,34.44555,,North America,USA,California,Santa Barbara,"Near head of Las Varas Canyon, just below the Sespe and along trail ",Based on LAS VARAS CANYON
70140,-119.71264,34.49444,,North America,USA,California,Santa Barbara,"Santa Ynez Mnts Course-grained sandstone beds outcropping in Nojoqui Creek 1/8 of a mi E of Coast Highway bridge, 12 mi N of Gaviota Pass ",Based on SANTA YNEZ MOUNTAINS
70141,-120.13795,34.54237,,North America,USA,California,Santa Barbara,"Santa Ynez Mnts In small gully just E of Nojoqui Creek at a point N 12 degrees E of junction of Alisal Dk branch road with Coast Highway (N of Gaviota Pass) at a distance  of 3,600 ft ",Based on SANTA YNEZ MOUNTAINS->snapped to Nojoqui Creek
70142,-119.96347,34.44194,,North America,USA,California,Santa Barbara,"On crest of main ridge between Dos Pueblos Canyon and Eagle Canyon, 034 of an inch S of 34 degrees 30' line ",Based on DOS PUEBLOS CANYON
70143,-120.13795,34.54237,,North America,USA,California,Santa Barbara,"Nojoqui Creek area: W of Nojoqui Creek, 4,000 ft W of highway, 5,7000 ft NW of confluence of Nojoqui Creek and its main tributary from the SE, 6,900 ft N 78 degrees E from Hill 1921 ",Based on NOJOQUI CREEK->snapped to Nojoqui Creek
70144,-120.04496,34.46265,,North America,USA,California,Santa Barbara,Eastern-most branch of Canada del Corral in thin sandstone in bottom of creek ,
70147,-120.29349,34.47221,,North America,USA,California,Santa Barbara,"In Coyote Canyon, 700 ft N 45 degrees of crest of spur between Coyote and Sacate Canyon ",Based on SACATE
70149,-119.82459,34.51166,,North America,USA,California,Santa Barbara,Tequipis Canyon W of San Marcos Pass ,Based on SAN MARCOS PASS
70151,-120.13795,34.54237,,North America,USA,California,Santa Barbara,Santa Ynez Mts On E side of hill above Nojoqui Creek and across creek from schoolhouse. Tejon ,Based on SANTA YNEZ MOUNTAINS->snapped to Nojoqui Creek
70155,-120.32432,34.54554,,North America,USA,California,Santa Barbara,Approx 1/2 mi to the NE up road in back of San Julian Ranch house. Along a fossiliferous reef running N on about the 850 foot contour ,Based on SAN JULIAN
70157,-120.13795,34.54237,,North America,USA,California,Santa Barbara,Nojoqui Creek area: 300 ft N of 500 ft E of Highway Bridge ,Based on NOJOQUI CREEK->snapped to Nojoqui Creek
70158,-120.13795,34.54237,,North America,USA,California,Santa Barbara,"Nojoqui Creek area: Locality is the S end of the first road-cut N of the fork of old and new highways, 2,000 ft SE of old Nojoqui Ranch house, 12,600 ft S 53 degrees E from Hill 1921 ",Based on NOJOQUI CREEK->snapped to Nojoqui Creek
70159,-119.71264,34.49444,,North America,USA,California,Santa Barbara,Santa Ynez Mnts On point of ridge 500 ft W of the town of Las Cruces at an elevation of 500 ft,Based on SANTA YNEZ MOUNTAINS
70162,-120.04496,34.46265,,North America,USA,California,Santa Barbara,First turn in creek N of axis of anticline in Eastern-most branch of Canda del Corral ,
70165,-118.02257,34.17084,,North America,USA,California,Santa Barbara,"Santa Anita drainage Massive sandstone above red shale About 3,000 ft N 35 degrees W from creek intersection at big bend of Canada de Santa Anita ",Based on SANTA ANITA CANYON
70168,-118.04979,34.14556,,North America,USA,California,Santa Barbara,"Crest of first ridge E of Canada Santa Anita, 5 ft of conglomerate just below top of upper siltstone member of Gaviota formation, about 1,500 ft N of top of uppermost Vaqueros sandstone bed or about 8,300 ft N of ocean at mouth of Santa Anita Creek ",Based on SANTA ANITA
70172,-120.0432,34.46333,,North America,USA,California,Santa Barbara,On crest of ridge between Canada del Capitan and Las Yegas Canyon ,Based on CAPITAN
70173,-120.19097,34.56191,,North America,USA,California,Santa Barbara,"On point of hill just west of Nojoqui Creek, west of Hill 1477 UC loc B-6933, Caltech loc 389",
70185,-120.13795,34.54237,,North America,USA,California,Santa Barbara,Nojoqui Creek area,Based on NOJOQUI CREEK->snapped to Nojoqui Creek
70188,-119.71264,34.49444,,North America,USA,California,Santa Barbara,Santa Ynez Mts On ridge between Salsipuedes and Loas Amoles Creek Domengine ,Based on SANTA YNEZ MOUNTAINS
70191,-119.71264,34.49444,,North America,USA,California,Santa Barbara,"Western Santa Ynez Mnts Exposed hill on E of highway, Gaivota Pass, overhanging rock ",Based on SANTA YNEZ MOUNTAINS
70195,-122.18775,37.83159,,North America,USA,California,Santa Barbara,W of Curata Canyon ,Based on CANYON
70196,-120.34181,34.48605,,North America,USA,California,Santa Barbara,"Ridge W of El Bulito, top of middle member ",
70199,-122.18775,37.83159,,North America,USA,California,Santa Barbara,"700 ft knob on N-S ridge E of Cuarta Canyon  This knob is 6,000 ft N of Hill 1002 and is traversed by the Rancho line as shown on Quadrangle",Based on CANYON
70200,-119.71264,34.49444,,North America,USA,California,Santa Barbara,Santa Ynez Mnts,Based on SANTA YNEZ MOUNTAINS
70201,-120.13795,34.54237,,North America,USA,California,Santa Barbara,"Above Gaviota Canyon in Nojoqui Creek: 1,200 ft above junction ",Based on NOJOQUI CREEK->snapped to Nojoqui Creek
70203,-120.3113,34.48901,,North America,USA,California,Santa Barbara,"Western Santa Ynez Mts Crest of 1st ridge E of Canada de Santa Anita From about 5' of conglomerate just below top of the upper siltstone member of Gaviota Fm Conglomerate is about 1500' N of top of uppermost (Vaqueros) as bed of this stratigraphic section or about 8,300' N of where Santa Anita Creek meets ocean",Based on CANADA DE SANTA ANITA AT SANTA ANITA
70204,-120.0432,34.46333,,North America,USA,California,Santa Barbara,On saddle between Canada del Corral and Canada del Capitan ,Based on CAPITAN
70206,-120.67493,38.73824,,North America,USA,California,Santa Barbara,Above Camino Cielo near Sacate-coldwater contact ,Based on CAMINO
70207,-120.40771,34.58407,,North America,USA,California,Santa Barbara,"On N side of El Jaro Creek, 2 mi E of BM 603 ",Based on EL JARO CREEK->snapped to El Jaro Creek
70209,-120.13795,34.54237,,North America,USA,California,Santa Barbara,"Above Gaviota Canyon in Nojoqui Creek: 3,000 ft above junction UC loc B-6985a",Based on NOJOQUI CREEK->snapped to Nojoqui Creek
70210,-119.71264,34.49444,,North America,USA,California,Santa Barbara,"Santa Ynez Mts Ridge between the main W branches of Curate Creek, 2,000' S of the grant line",Based on SANTA YNEZ MOUNTAINS
70215,-120.13795,34.54237,,North America,USA,California,Santa Barbara,"Nojoqui Creek area: on the E side of Nojoqui Creek, 6,000 ft NE of fork of old and new hwys 3,300 ft E of M 88, 5,700 ft SE from U C loc B-6918 UC loc B-6958, LSJU loc 2223",Based on NOJOQUI CREEK->snapped to Nojoqui Creek
70217,-120.19097,34.56191,,North America,USA,California,Santa Barbara,"On point of hill just W of Jojoqui Creek, W of Hill 1477 ",
70218,-119.91736,34.43249,,North America,USA,California,Santa Barbara,"W side of crest of ridge along old trail shown on map, E of Tecolote Canyon",Based on TECOLOTE CANYON
70219,-120.32432,34.54554,,North America,USA,California,Santa Barbara,"San Julian Rancho: In canyon, 3,500 ft S 50 degrees from where Las Cruces-Lompoc Rd crosses San Yridisis Creek, Western Santa Ynez Mts.  ",Based on SAN JULIAN
70224,-120.40771,34.58407,,North America,USA,California,Santa Barbara,"El Jaro Creek, 1 mi SW below junction of Yridisis N of road ",Based on EL JARO CREEK->snapped to El Jaro Creek
